Index;Season;Episode;Episode_name;Character_name;Character_race;Gender;Dialogue
1870;1;24;Rehabilitation Training;Shinobu Kocho;Human;Female;Don't worry, it's not as if I'll gobble him up, all right?
1871;1;24;Rehabilitation Training;Kyojuro Rengoku;Human;Male;Well, of course you wouldn't!
1872;1;24;Rehabilitation Training;Shinobu Kocho;Human;Female;Be careful.
1873;1;24;Rehabilitation Training;Zenitsu;Human;Male;Nooooo! I can't possibly take any more!
1874;1;24;Rehabilitation Training;Aoi Kanzaki;Human;Female;We go through this every single day! You're the most severely injured, Zenitsu! Take your medicine this second! Seriously! Tanjiro, your medicine is right over there.
1875;1;24;Rehabilitation Training;Kiyo Terauchi;Human;Female;Here you go.
1876;1;24;Rehabilitation Training;Tanjiro;Human;Male;Thanks.
1877;1;24;Rehabilitation Training;Zenitsu;Human;Male;Hey! Tanjiro's medicine goes down easy, doesn't it? Right? It's different than mine, isn't it? I call favoritism! I call favoritism!
1878;1;24;Rehabilitation Training;Tanjiro;Human;Male;Zenitsu, this is a hospital ward! Pipe down!
1879;1;24;Rehabilitation Training;Murata;Human;Male;You seem to be doing well!
1880;1;24;Rehabilitation Training;Tanjiro;Human;Male;Murata!
1881;1;24;Rehabilitation Training;Murata;Human;Male;Hey!
1882;1;24;Rehabilitation Training;Tanjiro;Human;Male;Are you all right?
1883;1;24;Rehabilitation Training;Murata;Human;Male;Well, I came this close to getting melted away, but I made it somehow. But I hear you guys got really banged up.
1884;1;24;Rehabilitation Training;Tanjiro;Human;Male;It looks like it's going to take some time.
1885;1;24;Rehabilitation Training;Murata;Human;Male;And Wild Boar Kid, in your case, was it the throat? What's the matter with him?
1886;1;24;Rehabilitation Training;Tanjiro;Human;Male;He went through a lot. If you could please let him be...
1887;1;24;Rehabilitation Training;Murata;Human;Male;But for this guy of all people to be so listlessâ€”
1888;1;24;Rehabilitation Training;Zenitsu;Human;Male;Tanjiro! Who is that person?
1889;1;24;Rehabilitation Training;Tanjiro;Human;Male;He's Murata. He fought with us on Mt. Natagumo.
1890;1;24;Rehabilitation Training;Murata;Human;Male;I'm Murata! Nice to meet you! Hey, your arm...
1891;1;24;Rehabilitation Training;Zenitsu;Human;Male;I almost got turned into a spider, and my arms and legs are still short...
1892;1;24;Rehabilitation Training;Aoi Kanzaki;Human;Female;And that's why you need this medicine!
1893;1;24;Rehabilitation Training;Zenitsu;Human;Male;But it tastes so gross! There's only so much gross a person can take!
1894;1;24;Rehabilitation Training;Aoi Kanzaki;Human;Female;Don't come crying to me if your arms don't go back to normal!
1895;1;24;Rehabilitation Training;Zenitsu;Human;Male;So cold! That's such a cold thing to say!
1896;1;24;Rehabilitation Training;Aoi Kanzaki;Human;Female;You don't know how good you have it! I mean, if you take this medicine and get lots of sunlight, there'll be no lasting effects!
1897;1;24;Rehabilitation Training;Zenitsu;Human;Male;I can't do it! Gross is gross! No two ways about it!
1898;1;24;Rehabilitation Training;Murata;Human;Male;Looks like fun. Lucky you.
1899;1;24;Rehabilitation Training;Tanjiro;Human;Male;Murata?
1900;1;24;Rehabilitation Training;Murata;Human;Male;I was summoned to the Hashira Meeting to give my report on the Mt. Natagumo incident. And it was like hell! Those Hashira are way too terrifying! All pissed about how the quality of the newer Slayers has gone downhill... Because there were some of us who didn't follow orders on Mt. Natagumo. And they were like, "Who trained them?" What good would it do to ask someone of my rank anyway? Hashira terrify me!
1901;1;24;Rehabilitation Training;Shinobu Kocho;Human;Female;Hello!
1902;1;24;Rehabilitation Training;Murata;Human;Male;Hashira! Lady Kocho!
1903;1;24;Rehabilitation Training;Shinobu Kocho;Human;Female;Hello!
1904;1;24;Rehabilitation Training;Murata;Human;Male;Oh hello! Goodbye!
1905;1;24;Rehabilitation Training;Shinobu Kocho;Human;Female;Oh my! Goodbye! How is your recovery coming along?
1906;1;24;Rehabilitation Training;Tanjiro;Human;Male;I think we're a lot better now.
1907;1;24;Rehabilitation Training;Shinobu Kocho;Human;Female;Then, let's have you start your Rehabilitation Training, shall we?
1908;1;24;Rehabilitation Training;Tanjiro;Human;Male;Rehabilitation Training?
1909;1;24;Rehabilitation Training;Shinobu Kocho;Human;Female;Yes!
1910;1;24;Rehabilitation Training;Inosuke;Human;Male;Forgive me for being weak.
1911;1;24;Rehabilitation Training;Zenitsu;Human;Male;Tanjiro and Inosuke were taken away by the Hashira, Lady Kocho, and started something called "Rehabilitation Training." Lady Shinobu's voice is totally unique. I don't think I've ever heard anything like it. It lacks regularity, and it scares me a little. But when she was treating the people who got turned into spiders, she sure seemed like a goddess. No wonder everyone ran to Lady Shinobu in tears. Not only that, but she's unbelievably cute! I bet she could make a living on her looks alone. So, this cute lady has taken Tanjiro and Inosuke to Rehabilitation Training to rebuild their stamina. And any minute now... ...they'll be back in this kind of state. Welcome back, Tanjiro, Inosuke! How did it go today? What happened? What's the matter? Hey...
1912;1;24;Rehabilitation Training;Tanjiro;Human;Male;Sorry.
1913;1;24;Rehabilitation Training;Inosuke;Human;Male;Don't mind us.
1914;1;24;Rehabilitation Training;Zenitsu;Human;Male;You gotta tell me about it! Because I'll be joining you a little late starting tomorrow! Nooooo! Scary! Scary! Scary! I don't wanna go!
1915;1;24;Rehabilitation Training;Aoi Kanzaki;Human;Female;All right, since you'll be joining us from today, Zenitsu, I'll explain the process again now. You'll start over there. Those girls will make your bodies limber again after having been bed-ridden for so long. Next, reflex training. These cups contain medicated water. The objective is to throw that medicated water onto each other, but if your opponent blocks your cup before you can pick it up, you can't move that cup. Now! Again! Now! That's it! Last up, full-body training. In simpler terms, you'll be playing tag. You'll be up against myself, Aoi and Kanao over there.
1916;1;24;Rehabilitation Training;Zenitsu;Human;Male;Excuse me. May I ask you something?
1917;1;24;Rehabilitation Training;Aoi Kanzaki;Human;Female;Is there something that's not clear to you?
1918;1;24;Rehabilitation Training;Zenitsu;Human;Male;No, it's just... Come on, both of you.
1919;1;24;Rehabilitation Training;Inosuke;Human;Male;Not going.
1920;1;24;Rehabilitation Training;Zenitsu;Human;Male;Just shut up and come with me like I said! Come on! Come on, dammit! You lowlifes! You dirtbags!
1921;1;24;Rehabilitation Training;Inosuke;Human;Male;What the hell are you doing?
1922;1;24;Rehabilitation Training;Zenitsu;Human;Male;Sit up straight! I said sit up straight! You miserable bastards!
1923;1;24;Rehabilitation Training;Inosuke;Human;Male;What did you say?
1924;1;24;Rehabilitation Training;Tanjiro;Human;Male;Inosuke! What were you thinking, Zenitsu? Tell Inosuke you're sorry!
1925;1;24;Rehabilitation Training;Zenitsu;Human;Male;You guys say you're sorry! Apologize to me! How dare you act like you'd come back from Hell when you were in Heaven! All you did was frolic with girls all day, so why did you look so haggard? Get down on your hands and knees and apologize! Commit seppuku!
1926;1;24;Rehabilitation Training;Tanjiro;Human;Male;How can you say such a thing?
1927;1;24;Rehabilitation Training;Zenitsu;Human;Male;Shut up, you goody-goody, talking forehead! Just shut up and listen, got that? You're allowed to touch girls! You get to have your bodies massaged! When you play that cup game, you get to touch their hands! When you play tag, you get to touch their whole freakin' bodies! Each girl has two boobs, one behind and two thighs! They smell so nice when they pass by, and it's mad fun just to look at them! Heaven! Sheer heaven!
1928;1;24;Rehabilitation Training;Inosuke;Human;Male;Cut the crap! You're not making any sense! When you lose to someone smaller than you, it destroys your soul!
1929;1;24;Rehabilitation Training;Zenitsu;Human;Male;Oh, poor you! Inosuke, you've never been chummy with a girl before, right? Right, you were raised in the mountains! No wonder you're a late bloomer! I feel so sorry for you!
1930;1;24;Rehabilitation Training;Inosuke;Human;Male;Snap! Oh please, I've stomped on female kids before!
1931;1;24;Rehabilitation Training;Zenitsu;Human;Male;That's the worst thing you could do! Not good, no good! That's not gonna get you any girls!
1932;1;24;Rehabilitation Training;Inosuke;Human;Male;I can get as many girls as I want!
1933;1;24;Rehabilitation Training;Zenitsu;Human;Male;Please train me well! It's all good! All good!
1934;1;24;Rehabilitation Training;Inosuke;Human;Male;That guy has what it takes. I'm always fighting back tears from the pain, but he's laughing.
1935;1;24;Rehabilitation Training;Aoi Kanzaki;Human;Female;I shall take you on.
1936;1;24;Rehabilitation Training;Naho Takada;Human;Female;Begin!
1937;1;24;Rehabilitation Training;Zenitsu;Human;Male;I would never splash tea on a girl.
1938;1;24;Rehabilitation Training;Naho Takada;Human;Female;Now then, full-body training! Begin!
1939;1;24;Rehabilitation Training;Zenitsu;Human;Male;I win! I won the battle but lost the war!
1940;1;24;Rehabilitation Training;Inosuke;Human;Male;I'm gonna kick some butt, too! All right! All right!
1941;1;24;Rehabilitation Training;Aoi Kanzaki;Human;Female;Ouch!
1942;1;24;Rehabilitation Training;Tanjiro;Human;Male;I'm the only one on a losing streak and soaked. So embarrassing! But... I just can't beat Kanao. None of us can get to her cup before her or grab it away from her. For the next five days, I continued to lose to Kanao. So did Inosuke... and Zenitsu. We couldn't so much as lay a finger on a strand of her hair. And then one day, the other two stopped coming to the training room. Z-Zenitsu? Inosuke? Please train me! Thank you for a good workout. Why can't I beat her? What gives her the edge over me? First of all, her reflexes are way faster. Even if I were 100 percent, I'd probably lose to her. Her scent is totally different. It's similar to the scent of the Hashira.
1943;1;24;Rehabilitation Training;Sumi Nakahara;Human;Female;Master Tanjiro?
1944;1;24;Rehabilitation Training;Tanjiro;Human;Male;Also... her eyes? Her eyes are different!
1945;1;24;Rehabilitation Training;Sumi Nakahara;Human;Female;Master Tanjiro?
1946;1;24;Rehabilitation Training;Tanjiro;Human;Male;It seems.
1947;1;24;Rehabilitation Training;Sumi Nakahara;Human;Female;Um... Master Tanjiro, are you all right? We've been calling to you over and over.
1948;1;24;Rehabilitation Training;Tanjiro;Human;Male;Sorry! I didn't hear you. What's up?
1949;1;24;Rehabilitation Training;Sumi Nakahara;Human;Female;Here's a towel for you.
1950;1;24;Rehabilitation Training;Tanjiro;Human;Male;Thanks! That's a big help! You're all so kind!
1951;1;24;Rehabilitation Training;Kiyo Terauchi;Human;Female;Um, Master Tanjiro, do you maintain the Total Concentration Breathing state around the clock? Morning, noon and night. And all through the night while you're asleep. Do you use the Total Concentration Breathing technique nonstop?
1952;1;24;Rehabilitation Training;Tanjiro;Human;Male;No, I don't. I've never done that. Is that even possible?
1953;1;24;Rehabilitation Training;Kiyo Terauchi;Human;Female;Yes! We're told that being able to do that makes all the difference in the world!
1954;1;24;Rehabilitation Training;Tanjiro;Human;Male;Even just using that technique for a short time really takes it toll on me, but I should do it around the clock, huh?
1955;1;24;Rehabilitation Training;Naho Takada;Human;Female;Some people have already mastered it.
1956;1;24;Rehabilitation Training;Sumi Nakahara;Human;Female;All of the Hashira and Miss Kanao!
1957;1;24;Rehabilitation Training;Kiyo Terauchi;Human;Female;Please work hard at it!
1958;1;24;Rehabilitation Training;Tanjiro;Human;Male;I see! Thanks! I'll give it a try! Isn't it about time you came to training, Inosuke? Sulking and feeling sorry for yourself won't do you any good. Zenitsu, you should come, too!
1959;1;24;Rehabilitation Training;Zenitsu;Human;Male;Yes! For me, that was a good job! Just tell them my injury's taken a turn for the worse! Hey, Kakushi lady over there! Would you like to have some tea with me?
1960;1;24;Rehabilitation Training;Tanjiro;Human;Male;Total Concentration Breathing... Morning, noon and night. Even while I'm asleep. I said I'd try to keep it up around the clock. But I can't do it at all! I can't do it! If I try to do Total Concentration Breathing longer, it makes me feel like I'm gonna die! It's too painful! My lungs hurt! My ears hurt! My ears are ringing like crazy! My eardrums! That scared the heck out of me! For a second there, I thought my heart had burst through my ears! I'll never make it at this rate! When you're in trouble, go back to basics! You spineless fool! Breathing is all about the lungs. If I can't get the hang of it, that means my lungs are too weak. Work at it! All I can do is work hard! That's the story of my life! Hard work is the sum of daily efforts! It can be one step at a time! Move forward! Right!
1961;1;24;Rehabilitation Training;Kiyo Terauchi;Human;Female;Master Tanjiro is working hard every day!
1962;1;24;Rehabilitation Training;Sumi Nakahara;Human;Female;Yes! Let's bring him some rice balls, okay?
1963;1;24;Rehabilitation Training;Naho Takada;Human;Female;Good idea! And also...
1964;1;24;Rehabilitation Training;Tanjiro;Human;Male;Blow into these gourds?
1965;1;24;Rehabilitation Training;Kiyo Terauchi;Human;Female;That's right. Whenever she trained Lady Kanao, Lady Shinobu often had her blow into gourds.
1966;1;24;Rehabilitation Training;Tanjiro;Human;Male;Oh, really? That's a neat training technique, huh? So, you make some kind of sound?
1967;1;24;Rehabilitation Training;Kiyo Terauchi;Human;Female;Oh no. She blew into it to make the gourd explode.
1968;1;24;Rehabilitation Training;Tanjiro;Human;Male;Oh, really? Explode? What? You mean this? Something this hard?
1969;1;24;Rehabilitation Training;Kiyo Terauchi;Human;Female;Yes! Not to mention, this is a special kind of gourd, so it's harder than normal ones.
1970;1;24;Rehabilitation Training;Tanjiro;Human;Male;A girl that petite was able to do that to something that hard?
1971;1;24;Rehabilitation Training;Kiyo Terauchi;Human;Female;The gourds get bigger and bigger as you progress. The one that Lady Kanao can explode right now... is this gourd.
1972;1;24;Rehabilitation Training;Tanjiro;Human;Male;Gigantic! I'll give it my all!
1973;1;24;Rehabilitation Training;Aoi Kanzaki;Human;Female;They're not coming today, either?
1974;1;24;Rehabilitation Training;Tanjiro;Human;Male;I'm sorry. I'll bring them tomorrow. I'm sorry.
1975;1;24;Rehabilitation Training;Aoi Kanzaki;Human;Female;No. You don't have to concern yourself with those two anymore!
1976;1;24;Rehabilitation Training;Tanjiro;Human;Male;I'll work hard. I'll work hard! While throwing myself into the drills that Mr. Urokodaki pounded into me, I'm also maintaining my Total Concentration Breathing state. Imagining I'm running down a mountain, I race all around the mansion's garden! All of the obstacles are stand-ins for the trees on that mountain! Hard work! Hard work! Hard work! Hard work! I've regained most of my stamina. And now, I can run farther than I did before, and my lungs are getting stronger! I'm making good progress! During the day, I run all over the place and put my lungs into overdrive with swift moves. So now, I'll breathe slow. I'll take slow, deep breaths and send air all the way to my fingertips. Meditation boosts concentration. Mr. Urokodaki said so himself. Mr. Urokodaki...
1977;1;24;Rehabilitation Training;Haganezuka;Human;Male;How dare you break my sword!
1978;1;24;Rehabilitation Training;Tanjiro;Human;Male;Please forgive me. They're reforging my sword for me now, but I'm really, really sorry. Concentrate! You need to concentrate! Concentrate on your breathing!
1979;1;24;Rehabilitation Training;Shinobu Kocho;Human;Female;Yoo-hoo! Yoo-hoo! Yoo-hoo! Yoo-hoo!
1980;1;24;Rehabilitation Training;Tanjiro;Human;Male;Yes?
1981;1;24;Rehabilitation Training;Shinobu Kocho;Human;Female;I can see you're working very hard. Even though your friends went off somewhere... Don't you feel lonely all by yourself?
1982;1;24;Rehabilitation Training;Tanjiro;Human;Male;No! Because once I've mastered it myself, I can teach them, too!
1983;1;24;Rehabilitation Training;Shinobu Kocho;Human;Female;You have a beautiful soul, don't you?
1984;1;24;Rehabilitation Training;Tanjiro;Human;Male;Um... Why did you bring us all here?
1985;1;24;Rehabilitation Training;Shinobu Kocho;Human;Female;Nezuko's existence has been officially acknowledged, and the three of you were injured so seriously. And also, I'd like to entrust my dream to you.
1986;1;24;Rehabilitation Training;Tanjiro;Human;Male;Dream?
1987;1;24;Rehabilitation Training;Shinobu Kocho;Human;Female;Yes. My dream that we can become friends with the demons. I'm quite sure you can accomplish that!
1988;1;24;Rehabilitation Training;Tanjiro;Human;Male;Are you angry? For some reason, I'm always picking up an angry scent from you even though you're always smiling.
1989;1;24;Rehabilitation Training;Shinobu Kocho;Human;Female;Yes. You're right. It might be true that I'm in a constant state of anger. Ever since my beloved big sister was slaughtered by a demon. Every time I see the tears of those who've lost their loved ones to a demon, every time I hear those cries of despair, the anger keeps building up inside me and continues to swell. Deep down in the innermost depths of my body, there's a revulsion that I can't fight. I'm sure the other Hashira feel something similar, as well. Well, this time, they saw Nezuko, who's never devoured a human, with their own eyes, and they've memorized her presence. Out of respect for the Master's wishes, I don't think anyone will raise a hand to her. My big sister was a kind-hearted person like you. She had sympathy for demons. Even when she was on the brink of death, she still felt pity for them. I couldn't bring myself to feel that way. How can you feel sorry for something that's killed humans? I've never heard of anything so absurd. But if that was how my sister truly felt, then I must carry it on. If there's a way not to kill these pitiful demons, I have to keep trying to come up with it. Without ever extinguishing the smile that my sister said she loved... Sister! Sister! Sister! But now, I'm a bit exhausted. Demons do nothing but lie. Losing all reason out of self-preservation, they murder humans with their instincts laid totally bare. Tanjiro, please do all that you can. Please find a way to protect Nezuko until the end. Knowing that you're working so hard in my place reassures me to no end. I can rest easy now. Your Total Concentration Breathing has come to a halt.
1990;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;Naho! Kiyo! Sumi! I'd like you to help me train. If I stop doing Total Concentration Breathing while I'm asleep, can you clobber me with these carpet beaters? Please help me!
1991;1;25;Tsuguko, Kanao Tsuyuri;Naho Sumi & Kiyo Together;Human;Female;Very well!
1992;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;Thank you!
1993;1;25;Tsuguko, Kanao Tsuyuri;Naho Takada;Human;Female;It's all good, right?
1994;1;25;Tsuguko, Kanao Tsuyuri;Kiyo Terauchi;Human;Female;Master Tanjiro's doing a good job!
1995;1;25;Tsuguko, Kanao Tsuyuri;Sumi Nakahara;Human;Female;Yes!
1996;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;Spineless fool... Please let me try again!
1997;1;25;Tsuguko, Kanao Tsuyuri;Naho Sumi & Kiyo Together;Human;Female;Okay!
1998;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;If you please!
1999;1;25;Tsuguko, Kanao Tsuyuri;Naho Sumi & Kiyo Together;Human;Female;Give it all you've got!
2000;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;This time, for sure! One more time please!
2001;1;25;Tsuguko, Kanao Tsuyuri;Aoi Kanzaki;Human;Female;Just you again today, Tanjiro?
2002;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;I'm sorry! I did ask them to come, but...
2003;1;25;Tsuguko, Kanao Tsuyuri;Aoi Kanzaki;Human;Female;Well, it doesn't matter to me.
2004;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;I'll give them another nudge later! I'm starting to get used to training while doing Total Concentration Breathing! Although I can't sustain it all day unless I really get myself pumped up,
2005;1;25;Tsuguko, Kanao Tsuyuri;Naho Sumi & Kiyo Together;Human;Female;497! 498! 499! 500! 501!
2006;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;the longer that I can keep doing Total Concentration Breathing, the bigger the stamina boost I get!
2007;1;25;Tsuguko, Kanao Tsuyuri;Naho Sumi & Kiyo Together;Human;Female;You can do it!
2008;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;Hey, I can chase after her! I'm able to chase right after that girl! I can keep up with her! Ouch, ouch, ouch, ouch, ouch! Thank you very much! Zenitsu! Inosuke!
2009;1;25;Tsuguko, Kanao Tsuyuri;Aoi Kanzaki;Human;Female;I refuse to get involved!
2010;1;25;Tsuguko, Kanao Tsuyuri;Naho Sumi & Kiyo Together;Human;Female;You can do it! You can do it! You can do it!
2011;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;It broke!
2012;1;25;Tsuguko, Kanao Tsuyuri;Naho Takada;Human;Female;Now all you have to break is this huge gourd!
2013;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;Yeah! I did it! Thanks, all of you!
2014;1;25;Tsuguko, Kanao Tsuyuri;Zenitsu;Human;Male;Oh, crap. So, Tanjiro's already gone off to train. Jeez, it's the crack of dawn. Putting in effort isn't my thing. There's nothing more draining than persevering every day. Oh, it's you. Maybe getting left behind by Tanjiro is making me panic, but I can't get the hang of anything even if he shows me for hours! Now I realize that we're a total lost cause. Wait, did you just say, Yes, you are? How can you be so cruel? Would it kill you to say just once, You're working hard, too? Did you just say, "Work harder"? I guess there's no way out of it. Gross!
2015;1;25;Tsuguko, Kanao Tsuyuri;Inosuke;Human;Male;Come on, Monitsu.
2016;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;What Tanjiro is trying to master is a skill called "Total Concentration, Constant." By continuing to do Total Concentration Breathing every second of the day, your basic stamina level will skyrocket. Let's just go ahead and try it!
2017;1;25;Tsuguko, Kanao Tsuyuri;Zenitsu;Human;Male;Impossible! Seriously impossible!
2018;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;I still can't sustain Total Concentration Breathing all day unless I really throw myself into it, but I bet you two can do it! You go like this to make your lungs expand! When that rattles your blood, your bones and muscles will go, "Boom! Boom!" You gotta stop it! All that's left to do is train like crazy!
2019;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;Now, now... We're talking about a basic skill, or should I say a beginner's skill, so why wouldn't you be able to do it? But it's also true that one must put great effort into mastering it, right? Well, why wouldn't you be able to do it, though? I was sure it would be child's play for you, Inosuke. Are you sure you can't do it? Even though there's no reason you can't do it? It can't be helped, then, if you can't do it. Can't be helped! Can't be helped!
2020;1;25;Tsuguko, Kanao Tsuyuri;Inosuke;Human;Male;I can do it, all right! Why wouldn't I? Don't mess with me, or I swear I'll rip off your breasts!
2021;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;Please give it your all, Zenitsu! I'm your biggest cheerleader!
2022;1;25;Tsuguko, Kanao Tsuyuri;Zenitsu;Human;Male;Yes, ma'am!
2023;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;Kanao, you're in the same class, so why don't you join them?
2024;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;More! More! Boom! Boom! Boom!
2025;1;25;Tsuguko, Kanao Tsuyuri;Inosuke;Human;Male;You damn wimp!
2026;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;You got this, Zenitsu!
2027;1;25;Tsuguko, Kanao Tsuyuri;Kanao Tsuyuri;Human;Female;It hurts. I'm hungry. I'm sad. I feel hopeless. I'm in agony. I'm lonely. That was my life. But then, one day, I heard a sound like a snap. And I never knew pain again. I never knew pain again. While living in poverty, even when my parents sold me, it didn't make me feel sad.
2028;1;25;Tsuguko, Kanao Tsuyuri;Kanae Kocho;Human;Female;Excuse me, do you have a minute? Could you tell us why that child is all tied up? Is she a criminal, perhaps?
2029;1;25;Tsuguko, Kanao Tsuyuri;Young Kanao's Owner;Human;Male;Isn't it obvious? She's flea-ridden, and her face is dirty. Not to mention, she might try to escape.
2030;1;25;Tsuguko, Kanao Tsuyuri;Kanae Kocho;Human;Female;Hello, there. Nice to meet you. My name is Kanae Kocho. What's your name?
2031;1;25;Tsuguko, Kanao Tsuyuri;Young Kanao's Owner;Human;Male;She's got no name, all right? Her parents never gave her one. Happy now? Get away from her!
2032;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;Please don't touch my sister.
2033;1;25;Tsuguko, Kanao Tsuyuri;Young Kanao's Owner;Human;Male;What's your problem, you two? If you wanna talk to this kid, pay up!
2034;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;All right, then, we'll purchase her. Would this be enough?
2035;1;25;Tsuguko, Kanao Tsuyuri;Young Kanao's Owner;Human;Male;Hey! Come back here, dammit!
2036;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;I'd pick it up right now if I were you! After all, there's a crowd here, and the wind is strong!
2037;1;25;Tsuguko, Kanao Tsuyuri;Kanae Kocho;Human;Female;Are you sure about this?
2038;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;It's fine!
2039;1;25;Tsuguko, Kanao Tsuyuri;Kanae Kocho;Human;Female;Please excuse us!
2040;1;25;Tsuguko, Kanao Tsuyuri;Young Kanao's Owner;Human;Male;Hands off! It's my property!
2041;1;25;Tsuguko, Kanao Tsuyuri;Kanae Kocho;Human;Female;Oh my. Oh my.
2042;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;Sister! Sister! Sister, this child is hopeless! She can't do anything without being told! That goes for meals, as well! She won't touch her food unless I tell her to eat! Even as her stomach growls and growls!
2043;1;25;Tsuguko, Kanao Tsuyuri;Kanae Kocho;Human;Female;Oh my. Oh my.
2044;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;What exactly are we going to do with her?
2045;1;25;Tsuguko, Kanao Tsuyuri;Kanae Kocho;Human;Female;Now, now, don't be like that, okay? I just love that smile of yours, Shinobu.
2046;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;But we can't do anything with a kid who can't even think for herself! It's dangerous!
2047;1;25;Tsuguko, Kanao Tsuyuri;Kanae Kocho;Human;Female;Well, you do have a point, but...
2048;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;She can't do anything on her own! She can't decide for herself!
2049;1;25;Tsuguko, Kanao Tsuyuri;Kanae Kocho;Human;Female;All right, when you're on your own, you can decide by flipping this coin. Right, Kanao?
2050;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;Sister!
2051;1;25;Tsuguko, Kanao Tsuyuri;Kanae Kocho;Human;Female;You don't have to take this so seriously, you know... since Kanao is so adorable!
2052;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;That's not a good reason!
2053;1;25;Tsuguko, Kanao Tsuyuri;Kanae Kocho;Human;Female;As long as it's given a chance, a person's soul will open up, so don't worry. When you fall in love with some boy someday, you'll change, too, Kanao.
2054;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;You're doing great! Keep it up! Right now! Harder! Bam! That's it! You can do it, Zenitsu! You've got this! Looking good! Inosuke! Inosuke! They'll be bringing our reforged Nichirin Swords soon!
2055;1;25;Tsuguko, Kanao Tsuyuri;Inosuke;Human;Male;For real?
2056;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;Yeah! I just heard it from the crow! That's Mr. Haganezuka's scent!
2057;1;25;Tsuguko, Kanao Tsuyuri;Inosuke;Human;Male;Yahoo!
2058;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;Let's go! Let's go!
2059;1;25;Tsuguko, Kanao Tsuyuri;Inosuke;Human;Male;Yahoo!
2060;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;Mr. Haganezuka! Hey! Hey! Mr. Haganezuka! Long time no see! How have you been? M-Mr. Haganezuka?
2061;1;25;Tsuguko, Kanao Tsuyuri;Haganezuka;Human;Male;How dare you snap my sword in two? You've got a lot a nerve!
2062;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;I'm sorry! B-But to be honest, I came this close to being killed! My opponent was insanely strong!
2063;1;25;Tsuguko, Kanao Tsuyuri;Haganezuka;Human;Male;Not true! That has nothing to do with it! You're the one to blame! It's all your fault! You're pitifully weak! That's why it broke! Otherwise, my sword would never snap like that!
2064;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;But...
2065;1;25;Tsuguko, Kanao Tsuyuri;Haganezuka;Human;Male;I'm going to kill you!
2066;1;25;Tsuguko, Kanao Tsuyuri;Shinobu Kocho;Human;Female;Is that a new training regimen?
2067;1;25;Tsuguko, Kanao Tsuyuri;Aoi Kanzaki;Human;Female;Probably not.
2068;1;25;Tsuguko, Kanao Tsuyuri;Kanamori;Human;Male;Well, Mr. Haganezuka is a very passionate man.
2069;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;Yes.
2070;1;25;Tsuguko, Kanao Tsuyuri;Kanamori;Human;Male;He loves his swords more than anyone. There's no one like him even in the sword-forgers' homeland.
2071;1;25;Tsuguko, Kanao Tsuyuri;Tanjiro;Human;Male;You're probably right.
